Period,StoreName,StoreCode,Province,PriceRegion,ProductDesc,EAN,ProductCode,Department,Category,SubCategory,Segment,PackType,PacksInCase,UnitOfMeasure,TotalUnits,TotalValue
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,SCOURERS NO 64/1 SCOTCHBRITE 1S PACK,6001340783978,1138517,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1S PACK,1,s ,4.000,67.96
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,SCOURERS VALUE PACK SCOTCHBRITE 1UN PACK,6001340797050,1337239,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1UN PACK,1,Un,2.000,49.98
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,SCOURERS WIRE EASYCLEAN 3S PACK,6001949032019,1777095,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,s ,4.000,55.96
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,SELLOTAPE   18MMX50M,6001396036912,414531,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Un,1.000,19.99
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,SPONGES ANTI BACTERIAL RITEBRAND 4S PACK,6001001615310,3320158,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,4S PACK,1,s ,1.000,19.99
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,SPONGES RAINBOW RITEBRAND 5S PACK,6001001428859,2852342,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,5S PACK,1,s ,5.000,84.95
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL  SELENA 25G PACK,6002144005044,1021806,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,25G PACK,1,g ,10.000,39.90
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL ROLL RITEBRAND 100G PACK,6001001013949,1021868,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,Ea,4.000,67.96
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL ROLL RITEBRAND 50G PACK,6001224297782,1021875,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,Ea,4.000,39.96
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL ROLLS EASYCLEAN 50G PACK,6001949023031,1777105,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,g ,1.000,9.99
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL ROLLS SELENA 100G PACK,6002144005020,1460845,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,g ,6.000,89.94
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL ROLLS SELENA 50G PACK,6002144005013,1460869,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,g ,2.000,17.98
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL SKEINS RITEBRAND 100G PACK,6001001002875,1597433,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,g ,1.000,14.99
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL SKEINS RITEBRAND 50G PACK,6001224163568,1080627,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,Ea,5.000,44.95
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,STEELWOOL SKEINS SELENA 100G PACK,6002144005006,1460876,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,g ,8.000,111.92
2023-04-09 00:00:00,SM NGWANE PARK,99726,SWAZILAND,SHOPRITE MINI,TAPE STATIONERY SCHOOL 33MX12MM ROL,6001001167109,279800,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Ea,2.000,23.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER AMBER&OUD GLADE SECRET 180ML,6001298001117,8179422,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,EA,2.000,49.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER BABY GLADE SECRETS 180ML,6001298988883,2972136,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FAB FRUITS MYSTIFY 200ML,6001224750096,8414839,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,4.000,79.96
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FLORAL FUSION AIROMA 225/210ML,6004201005127,5143663,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,2.000,45.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER AIRWICK 280ML CAN,6001106224370,7509511,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,280ML CAN,1,Ea,3.000,94.97
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER GEL GLADE 70G CAN,6001298701420,8125325,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-SOLID,70G CAN,1,Ea,1.000,29.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER GLADE SECRETS 180ML,6001298094294,2334884,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER MYSTIFY 200ML,6001224749632,8414624,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,6.000,119.94
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVNDR GARDEN AIROMA 225/210ML,6004201005073,5143670,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,3.000,68.97
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LILLY MYSTIFY 200ML,6001224750102,8414900,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,1.000,19.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LINEN MYSTIFY 200ML,6001224750089,8414838,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,3.000,59.97
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER OCEAN MYSTIFY 200ML,6001224750461,8414625,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,3.000,59.97
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER PEONY&CHERRY GLADE SECRET 180ML,6001298000738,8158032,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,2.000,49.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER POTPOURRI AIROMA 225/210ML,6004201005103,5143704,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,2.000,45.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC FLORAL BURST MAQ 750ML,6009678264008,8137207,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER HANDY ANDY 500ML BOTTLE,6001087003193,3516694,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML BOTTLE,1,ml,2.000,45.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER RITEBRAND 750ML BOTTLE,6001001429092,2905938,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,1.000,19.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LEMON RITEBRAND 750ML,6001001008327,1864324,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,1.000,19.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC MINT RITEBRAND 750ML BOTTLE,6001001525596,2704397,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,2.000,39.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC PINE GEL GREEN SUPERBRITE 500ML TUB,6001224575002,8166355,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML TUB,1,EA,1.000,22.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC POTPOURRI RITEBRAND 750ML BOTTLE,6001001499675,3955561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,1.000,19.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REF LAV LAVENDER RITEBRAND 750ML POUCH,6001224522198,8147953,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML POUCH,1,Ea,1.000,19.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REGULAR RITEBRAND 750ML,6001001002004,1543683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,4.000,79.96
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT EUCALYPTUS HANDY ANDY 750ML BOT,6001087391733,8442842,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,EA,1.000,24.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER FRESH HANDY ANDY 750ML BOT,6001087006095,2891561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,5.000,124.95
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER REF HANDY ANDY 750ML REF,6001087009799,4227683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,1.000,27.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LEMON FRESH HANDY ANDY 750ML BOT,6001087006057,1797374,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,20.000,499.80
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT POTPOURRI HANDY ANDY 750ML BOT,6001087008198,3712591,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING KIT  RITEBRAND 1EA PACK,6001001289726,2057673,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1EA PACK,1,EA,10.000,199.90
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,DEO BLOCKS LAVENDER 200G CARD,6001280800247,1589458,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-SOLID,200G CARD,1,g ,2.000,59.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE ALL PURPOSE PRITT 100ML,6001091351655,469490,NON-FOODS,STATIONERY,ADHESIVES,GLUE, ,1,Ea,1.000,39.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK JUMBO PRITT 43G,6001091349263,646220,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,EA,6.000,299.94
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GUN GUM  HOLTS 200G,6001600001125,648345,NON-FOODS,MOTOR CAR,CAR TOOLS,CAR TOOLS, ,1,Ea,1.000,22.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,METHYLATED SPIRITS CAVALIE 750ML,6001651069235,5721384,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,1.000,39.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PARAFFIN  CAVALIE 5L,6009900428802,8139055,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,2.000,299.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PINE GEL GREEN PLUSH 1L TUB,6001425004998,7654411,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,4.000,139.96
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER BRASS RITEBRAND 1EA PACK,6001001289825,2056454,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1EA PACK,1,EA,2.000,39.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER WIRE H/DUTY RITE BRAND 1S,6001224489644,8143418,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1S,1,Ea,2.000,19.98
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER WIRE RITEBRAND 3S PACK,6001001289818,2056461,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,s ,4.000,59.96
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SPONGE NAIL SAVER AB RITEBRAND 1S,6001224489651,8143401,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1S,1,Ea,1.000,9.99
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SPONGES ANTI BACTERIAL RITEBRAND 4S PACK,6001001615310,3320158,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,4S PACK,1,s ,4.000,79.96
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SPONGES RAINBOW RITEBRAND 5S PACK,6001001428859,2852342,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,5S PACK,1,s ,4.000,79.96
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,STEELWOOL SKEINS RITEBRAND 100G PACK,6001001002875,1597433,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,g ,11.000,219.89
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,STEELWOOL SKEINS RITEBRAND 50G PACK,6001224163568,1080627,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,Ea,13.000,129.87
2023-04-09 00:00:00,SM AMSTERDAM,99807,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,TAPE STATIONERY SCHOOL 33MX12MM ROL,6001001167109,279800,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Ea,3.000,29.97
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER AMBER&OUD GLADE SECRET 180ML,6001298001117,8179422,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,EA,2.000,49.98
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FLORAL FUSION AIROMA 225/210ML,6004201005127,5143663,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,2.000,45.98
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER AIRWICK 280ML CAN,6001106224370,7509511,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,280ML CAN,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER GLADE SECRETS 180ML,6001298094294,2334884,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER MYSTIFY 200ML,6001224749632,8414624,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,25.000,499.75
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVNDR GARDEN AIROMA 225/210ML,6004201005073,5143670,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,2.000,45.98
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LILLY MYSTIFY 200ML,6001224750102,8414900,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,6.000,119.94
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LINEN MYSTIFY 200ML,6001224750089,8414838,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,4.000,79.96
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER OCEAN MYSTIFY 200ML,6001224750461,8414625,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,9.000,179.91
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER PEONY&CHERRY GLADE SECRET 180ML,6001298000738,8158032,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER POTPOURRI AIROMA 225/210ML,6004201005103,5143704,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,2.000,45.98
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER SHEER VANILLA GLADE SECRETS 180ML,6001298701772,8126445,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER STRAWBERRY GLADE SECRETS 180ML,6001298097448,1398979,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER BURST MAQ 750ML,6009678263995,8137206,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER HANDY ANDY 500ML BOTTLE,6001087003193,3516694,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML BOTTLE,1,ml,2.000,45.98
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LEMON RITEBRAND 750ML,6001001008327,1864324,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,3.000,43.23
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC PINE GEL GREEN SUPERBRITE 1L TUB,6001224575576,8166376,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,3.000,119.97
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC POTPOURRI RITEBRAND 750ML BOTTLE,6001001499675,3955561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,1.000,19.99
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REF LEMON LEMON RITEBRAND 750ML POUCH,6001224522662,8147994,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML POUCH,1,Ea,1.000,18.99
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REGULAR RITEBRAND 750ML,6001001002004,1543683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,2.000,39.98
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT EUCALYPTUS HANDY ANDY 750ML BOT,6001087391733,8442842,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,EA,6.000,149.94
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER FRESH HANDY ANDY 750ML BOT,6001087006095,2891561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,8.000,199.92
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER REF HANDY ANDY 750ML REF,6001087009799,4227683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,1.000,27.99
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LEMON FRESH HANDY ANDY 750ML BOT,6001087006057,1797374,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,15.000,374.85
2023-04-09 00:00:00,SM TSHEPISO CENTRE,99815,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LEMON REF HANDY ANDY 750ML REF,6001087009805,4227690,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,1.000,27.99
